id,Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote,Exchange,index,Name_CN
12333,NXJ,Nuveen New Jersey Quality Municipal Income Fund,13.19,$549.1M,,2001.0,,,https://www.nasdaq.com/symbol/nxj,NYSE,2056,
12334,NRK,Nuveen New York AMT-Free Quality Municipal,12.04,$1.05B,,2002.0,,,https://www.nasdaq.com/symbol/nrk,NYSE,2057,
12335,NYV,Nuveen New York Municipal Value Fund 2,13.84,$32.52M,,2009.0,,,https://www.nasdaq.com/symbol/nyv,NYSE,2058,
12336,NNY,"Nuveen New York Municipal Value Fund, Inc.",9.58,$145.79M,,1988.0,,,https://www.nasdaq.com/symbol/nny,NYSE,2059,
12337,NAN,Nuveen New York Quality Municipal Income Fund,12.61,$389.57M,,1999.0,,,https://www.nasdaq.com/symbol/nan,NYSE,2060,
12338,NNC,Nuveen North Carolina Quality Municipal Income Fd,12.17,$198.6M,,1993.0,,,https://www.nasdaq.com/symbol/nnc,NYSE,2061,
12339,NUO,Nuveen Ohio Quality Municipal Income Fund,13.86,$255.17M,,1991.0,,,https://www.nasdaq.com/symbol/nuo,NYSE,2062,
12340,NPN,Nuveen Pennsylvania Municipal Value Fund,12.7241,$15.55M,,2009.0,,,https://www.nasdaq.com/symbol/npn,NYSE,2063,
12341,NQP,Nuveen Pennsylvania Quality Municipal Income Fund,12.54,$469.98M,,1991.0,,,https://www.nasdaq.com/symbol/nqp,NYSE,2064,
12342,JPC,Nuveen Preferred & Income Opportunities Fund,9.08,$938.26M,,2003.0,,,https://www.nasdaq.com/symbol/jpc,NYSE,2065,
12343,JPS,Nuveen Preferred & Income Securities Fund,8.64,$1.76B,,2002.0,,,https://www.nasdaq.com/symbol/jps,NYSE,2066,
12344,JPT,Nuveen Preferred and Income 2022 Term Fund,21.81,$148.99M,,2017.0,,,https://www.nasdaq.com/symbol/jpt,NYSE,2067,
12345,JPI,Nuveen Preferred and Income Term Fund,21.36,$486.1M,,2012.0,,,https://www.nasdaq.com/symbol/jpi,NYSE,2068,
12346,NAD,Nuveen Quality Municipal Income Fund,13.0,$2.62B,,1999.0,,,https://www.nasdaq.com/symbol/nad,NYSE,2069,
12347,JRI,Nuveen Real Asset Income and Growth Fund,14.9,$411.73M,,2012.0,,,https://www.nasdaq.com/symbol/jri,NYSE,2070,
12348,JRS,Nuveen Real Estate Fund,9.42,$272.17M,,2001.0,,,https://www.nasdaq.com/symbol/jrs,NYSE,2071,
12349,BXMX,Nuveen S&P 500 Buy-Write Income Fund,12.82,$1.33B,,,,,https://www.nasdaq.com/symbol/bxmx,NYSE,2072,
12350,SPXX,Nuveen S&P 500 Dynamic Overwrite Fund,14.84,$245.11M,,,,,https://www.nasdaq.com/symbol/spxx,NYSE,2073,
12351,NIM,Nuveen Select Maturities Municipal Fund,9.81,$122.09M,,1992.0,,,https://www.nasdaq.com/symbol/nim,NYSE,2074,
12352,NXP,Nuveen Select Tax Free Income Portfolio,14.34,$237.62M,,1992.0,,,https://www.nasdaq.com/symbol/nxp,NYSE,2075,
12353,NXQ,Nuveen Select Tax Free Income Portfolio II,13.64,$241.62M,,1992.0,,,https://www.nasdaq.com/symbol/nxq,NYSE,2076,
12354,NXR,Nuveen Select Tax Free Income Portfolio III,14.51,$189.29M,,1992.0,,,https://www.nasdaq.com/symbol/nxr,NYSE,2077,
12355,NSL,Nuveen Senior Income Fund,5.75,$222.08M,,1999.0,,,https://www.nasdaq.com/symbol/nsl,NYSE,2078,
12356,JSD,Nuveen Short Duration Credit Opportunities Fund,15.32,$154.67M,,2011.0,,,https://www.nasdaq.com/symbol/jsd,NYSE,2079,
12357,NBB,Nuveen Taxable Municipal Income Fund,19.72,$674.32M,,2010.0,,,https://www.nasdaq.com/symbol/nbb,NYSE,2080,
12358,JTD,Nuveen Tax-Advantaged Dividend Growth Fund,14.6,$211.47M,,,,,https://www.nasdaq.com/symbol/jtd,NYSE,2081,
12359,JTA,Nuveen Tax-Advantaged Total Return Strategy Fund,10.95,$151.67M,,2004.0,,,https://www.nasdaq.com/symbol/jta,NYSE,2082,
12360,NTX,Nuveen Texas Quality Municipal Income Fund,12.8,$127.63M,,1991.0,,,https://www.nasdaq.com/symbol/ntx,NYSE,2083,
12361,NPV,Nuveen Virginia Quality Municipal Income Fund,12.11,$216.78M,,1993.0,,,https://www.nasdaq.com/symbol/npv,NYSE,2084,
12362,NIQ,Nuveenn Intermediate Duration Quality Municipal Term Fund,12.7,$166.33M,,2013.0,,,https://www.nasdaq.com/symbol/niq,NYSE,2085,
12363,JMT,Nuven Mortgage Opportunity Term Fund 2,21.92,$106.78M,,,,,https://www.nasdaq.com/symbol/jmt,NYSE,2086,
12364,NVT,nVent Electric plc,23.61,$4.24B,,2018.0,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/nvt,NYSE,2087,
12365,NVR,"NVR, Inc.",2530.49,$9.15B,,,Capital Goods,Homebuilding,https://www.nasdaq.com/symbol/nvr,NYSE,2088,
12366,OAK,"Oaktree Capital Group, LLC",41.38,$6.5B,,2012.0,Finance,Investment Managers,https://www.nasdaq.com/symbol/oak,NYSE,2089,
12367,OAK^A,"Oaktree Capital Group, LLC",24.7,,,,,,https://www.nasdaq.com/symbol/oak^a,NYSE,2090,
12368,OAK^B,"Oaktree Capital Group, LLC",24.26,,,,,,https://www.nasdaq.com/symbol/oak^b,NYSE,2091,
12369,OSLE,Oaktree Specialty Lending Corporation,25.2,,,,,,https://www.nasdaq.com/symbol/osle,NYSE,2092,
12370,OMP,Oasis Midstream Partners LP,18.8,$635.05M,,2017.0,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/omp,NYSE,2093,
12371,OAS,Oasis Petroleum Inc.,6.54,$2.08B,,2010.0,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/oas,NYSE,2094,
12372,OBE,Obsidian Energy Ltd.,0.4949,$251.06M,,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/obe,NYSE,2095,
12373,OXY,Occidental Petroleum Corporation,65.14,$49.18B,,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/oxy,NYSE,2096,
12374,OII,"Oceaneering International, Inc.",15.39,$1.52B,,,Energy,Oilfield Services/Equipment,https://www.nasdaq.com/symbol/oii,NYSE,2097,
12375,OZM,Och-Ziff Capital Management Group LLC,11.28,$563.31M,,2007.0,Finance,Investment Managers,https://www.nasdaq.com/symbol/ozm,NYSE,2098,
12376,OCN,Ocwen Financial Corporation,1.88,$251.76M,,,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/ocn,NYSE,2099,
12377,OFG,OFG Bancorp,18.14,$930.47M,,,Finance,Major Banks,https://www.nasdaq.com/symbol/ofg,NYSE,2100,
12378,OFG^A,OFG Bancorp,24.361,,,,Finance,Major Banks,https://www.nasdaq.com/symbol/ofg^a,NYSE,2101,
12379,OFG^B,OFG Bancorp,24.2366,,,,,,https://www.nasdaq.com/symbol/ofg^b,NYSE,2102,
12380,OFG^D,OFG Bancorp,24.7,,,,,,https://www.nasdaq.com/symbol/ofg^d,NYSE,2103,
12381,OGE,OGE Energy Corp,39.99,$7.99B,,,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/oge,NYSE,2104,
12382,OIBR.C,Oi S.A.,,,,2014.0,,,https://www.nasdaq.com/symbol/oibr.c,NYSE,2105,
12383,OIS,"Oil States International, Inc.",18.01,$1.08B,,2001.0,Energy,Metal Fabrications,https://www.nasdaq.com/symbol/ois,NYSE,2106,
12384,ODC,Oil-Dri Corporation Of America,28.0,$208.88M,,,Consumer Durables,Miscellaneous manufacturing industries,https://www.nasdaq.com/symbol/odc,NYSE,2107,
12385,ORI,Old Republic International Corporation,21.6,$6.54B,,,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/ori,NYSE,2108,
12386,OLN,Olin Corporation,22.75,$3.8B,,,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/oln,NYSE,2109,
12387,OHI,"Omega Healthcare Investors, Inc.",38.04,$7.7B,,1992.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/ohi,NYSE,2110,
12388,OMC,Omnicom Group Inc.,74.67,$16.73B,,,Technology,Advertising,https://www.nasdaq.com/symbol/omc,NYSE,2111,
12389,OMN,OMNOVA Solutions Inc.,8.06,$361.72M,,,Basic Industries,Specialty Chemicals,https://www.nasdaq.com/symbol/omn,NYSE,2112,
12390,ONDK,"On Deck Capital, Inc.",7.08,$531.33M,,2014.0,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/ondk,NYSE,2113,
12391,OGS,"ONE Gas, Inc.",80.56,$4.23B,,2014.0,Public Utilities,Oil/Gas Transmission,https://www.nasdaq.com/symbol/ogs,NYSE,2114,
12392,OLP,"One Liberty Properties, Inc.",26.12,$506.4M,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/olp,NYSE,2115,
12393,OMAD,One Madison Corporation,10.06,$414.98M,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/omad,NYSE,2116,
12394,OMAD.U,One Madison Corporation,,,,2018.0,,,https://www.nasdaq.com/symbol/omad.u,NYSE,2117,
12395,OMAD.WS,One Madison Corporation,,,,,,,https://www.nasdaq.com/symbol/omad.ws,NYSE,2118,
12396,OMF,"OneMain Holdings, Inc.",28.12,$3.82B,,2013.0,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/omf,NYSE,2119,
12397,OKE,"ONEOK, Inc.",61.17,$25.16B,,,Public Utilities,Oil & Gas Production,https://www.nasdaq.com/symbol/oke,NYSE,2120,
12398,ONE,OneSmart International Education Group Limited,8.92,$1.45B,,2018.0,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/one,NYSE,2121,
12399,OOMA,"Ooma, Inc.",14.81,$297.68M,,2015.0,Technology,EDP Services,https://www.nasdaq.com/symbol/ooma,NYSE,2122,
12400,OPY,"Oppenheimer Holdings, Inc.",27.3,$362.48M,,,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/opy,NYSE,2123,
12401,ORCL,Oracle Corporation,48.06,$172.48B,,1986.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/orcl,NYSE,2124,甲骨文
12402,ORAN,Orange,15.17,$40.24B,,,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/oran,NYSE,2125,
12403,ORC,"Orchid Island Capital, Inc.",6.81,$331.39M,,2013.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/orc,NYSE,2126,
12404,OEC,Orion Engineered Carbons S.A,27.0,$1.6B,,2014.0,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/oec,NYSE,2127,
12405,ORN,"Orion Group Holdings, Inc.",4.82,$139.62M,,,Basic Industries,Military/Government/Technical,https://www.nasdaq.com/symbol/orn,NYSE,2128,
12406,IX,Orix Corp Ads,76.9,$19.69B,,,Finance,Diversified Financial Services,https://www.nasdaq.com/symbol/ix,NYSE,2129,
12407,ORA,"Ormat Technologies, Inc.",54.29,$2.75B,,2004.0,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/ora,NYSE,2130,
12408,OSK,Oshkosh Corporation,68.54,$4.84B,,,Capital Goods,Auto Manufacturing,https://www.nasdaq.com/symbol/osk,NYSE,2131,
12409,OR,Osisko Gold Royalties Ltd,8.92,$1.39B,,2016.0,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/or,NYSE,2132,
12410,OUT,OUTFRONT Media Inc.,20.44,$2.85B,,2014.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/out,NYSE,2133,
12411,OSG,"Overseas Shipholding Group, Inc.",2.05,$173.4M,,2015.0,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/osg,NYSE,2134,
12412,OMI,"Owens & Minor, Inc.",7.63,$475.11M,,,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/omi,NYSE,2135,
12413,OC,Owens Corning Inc,46.35,$5.07B,,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/oc,NYSE,2136,
12414,OI,"Owens-Illinois, Inc.",18.79,$2.98B,,,Consumer Durables,Containers/Packaging,https://www.nasdaq.com/symbol/oi,NYSE,2137,
12415,OXM,"Oxford Industries, Inc.",74.73,$1.27B,,,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/oxm,NYSE,2138,
12416,ROYT,Pacific Coast Oil Trust,1.79,$69.06M,,2012.0,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/royt,NYSE,2139,
12417,PACD,Pacific Drilling S.A.,14.43,$108225,,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/pacd,NYSE,2140,
12418,PCG,Pacific Gas & Electric Co.,7.03,$3.65B,,,Public Utilities,Power Generation,https://www.nasdaq.com/symbol/pcg,NYSE,2141,
12419,PKG,Packaging Corporation of America,89.25,$8.43B,,2000.0,Consumer Durables,Containers/Packaging,https://www.nasdaq.com/symbol/pkg,NYSE,2142,
12420,PAGS,PagSeguro Digital Ltd.,21.25,$6.97B,,2018.0,Technology,EDP Services,https://www.nasdaq.com/symbol/pags,NYSE,2143,
12421,PANW,"Palo Alto Networks, Inc.",201.3,$19.1B,,2012.0,Technology,Computer peripheral equipment,https://www.nasdaq.com/symbol/panw,NYSE,2144,
12422,PAM,Pampa Energia S.A.,35.92,$2.7B,,,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/pam,NYSE,2145,
12423,P,"Pandora Media, Inc.",8.59,$2.32B,,2011.0,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/p,NYSE,2146,潘多拉媒
12424,PHX,Panhandle Royalty Company,15.54,$260.32M,,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/phx,NYSE,2147,
12425,PARR,"Par Pacific Holdings, Inc.",16.59,$779.48M,,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/parr,NYSE,2148,
12426,PAR,PAR Technology Corporation,22.35,$362.46M,,,Miscellaneous,Office Equipment/Supplies/Services,https://www.nasdaq.com/symbol/par,NYSE,2149,
12427,PGRE,"Paramount Group, Inc.",13.49,$3.2B,,2014.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/pgre,NYSE,2150,
12428,PKE,Park Electrochemical Corporation,22.17,$449.59M,,,Technology,Electrical Products,https://www.nasdaq.com/symbol/pke,NYSE,2151,
12429,PK,Park Hotels & Resorts Inc.,28.96,$5.83B,,2016.0,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/pk,NYSE,2152,
12430,PH,Parker-Hannifin Corporation,155.82,$20.62B,,,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/ph,NYSE,2153,
12431,PE,"Parsley Energy, Inc.",18.98,$6.01B,,2014.0,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/pe,NYSE,2154,
12432,PRE^F,PartnerRe Ltd.,24.61,,,,,,https://www.nasdaq.com/symbol/pre^f,NYSE,2155,
12433,PRE^G,PartnerRe Ltd.,25.72,,,,,,https://www.nasdaq.com/symbol/pre^g,NYSE,2156,
12434,PRE^H,PartnerRe Ltd.,26.27,,,,,,https://www.nasdaq.com/symbol/pre^h,NYSE,2157,
12435,PRE^I,PartnerRe Ltd.,24.27,,,,,,https://www.nasdaq.com/symbol/pre^i,NYSE,2158,
12436,PRTY,Party City Holdco Inc.,11.64,$1.13B,,2015.0,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/prty,NYSE,2159,
12437,PAYC,"Paycom Software, Inc.",131.38,$7.7B,,2014.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/payc,NYSE,2160,
12438,PBF,PBF Energy Inc.,35.3,$4.23B,,2012.0,Energy,Integrated oil Companies,https://www.nasdaq.com/symbol/pbf,NYSE,2161,
12439,PBFX,PBF Logistics LP,21.29,$965.44M,,2014.0,Energy,Natural Gas Distribution,https://www.nasdaq.com/symbol/pbfx,NYSE,2162,
12440,BTU,Peabody Energy Corporation,32.59,$3.73B,,2017.0,Energy,Coal Mining,https://www.nasdaq.com/symbol/btu,NYSE,2163,
12441,PSO,"Pearson, Plc",11.69,$9.13B,,,Consumer Services,Books,https://www.nasdaq.com/symbol/pso,NYSE,2164,
12442,PEB,Pebblebrook Hotel Trust,31.1,$4.07B,,2009.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/peb,NYSE,2165,
12443,PEB^C,Pebblebrook Hotel Trust,24.6,,,,,,https://www.nasdaq.com/symbol/peb^c,NYSE,2166,
12444,PEB^D,Pebblebrook Hotel Trust,24.2312,,,,,,https://www.nasdaq.com/symbol/peb^d,NYSE,2167,
12445,PEB^E,Pebblebrook Hotel Trust,23.98,,,,,,https://www.nasdaq.com/symbol/peb^e,NYSE,2168,
12446,PEB^F,Pebblebrook Hotel Trust,23.5,,,,,,https://www.nasdaq.com/symbol/peb^f,NYSE,2169,
12447,PBA,Pembina Pipeline Corp.,33.31,$16.86B,,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/pba,NYSE,2170,
12448,PEI,Pennsylvania Real Estate Investment Trust,6.88,$484.8M,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/pei,NYSE,2171,
12449,PEI^B,Pennsylvania Real Estate Investment Trust,18.37,,,,,,https://www.nasdaq.com/symbol/pei^b,NYSE,2172,
12450,PEI^C,Pennsylvania Real Estate Investment Trust,17.7,,,,,,https://www.nasdaq.com/symbol/pei^c,NYSE,2173,
12451,PEI^D,Pennsylvania Real Estate Investment Trust,17.63,,,,,,https://www.nasdaq.com/symbol/pei^d,NYSE,2174,
12452,PFSI,"PennyMac Financial Services, Inc.",20.86,$1.62B,,2013.0,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/pfsi,NYSE,2175,
12453,PMT,PennyMac Mortgage Investment Trust,19.46,$1.19B,,2009.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/pmt,NYSE,2176,
12454,PMT^A,PennyMac Mortgage Investment Trust,24.7,,,,,,https://www.nasdaq.com/symbol/pmt^a,NYSE,2177,
12455,PMT^B,PennyMac Mortgage Investment Trust,24.41,,,,,,https://www.nasdaq.com/symbol/pmt^b,NYSE,2178,
12456,PAG,"Penske Automotive Group, Inc.",45.87,$3.89B,,,Consumer Durables,Automotive Aftermarket,https://www.nasdaq.com/symbol/pag,NYSE,2179,
12457,PNR,Pentair plc.,40.17,$6.97B,,,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/pnr,NYSE,2180,
12458,PEN,"Penumbra, Inc.",137.27,$4.74B,,2015.0,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/pen,NYSE,2181,
12459,PFGC,Performance Food Group Company,33.61,$3.53B,,2015.0,Consumer Non-Durables,Food Distributors,https://www.nasdaq.com/symbol/pfgc,NYSE,2182,
12460,PKI,"PerkinElmer, Inc.",83.08,$9.24B,,,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://www.nasdaq.com/symbol/pki,NYSE,2183,
12461,PBT,Permian Basin Royalty Trust,6.95,$323.93M,,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/pbt,NYSE,2184,
12462,PVL,Permianville Royalty Trust,2.56,$84.48M,,2011.0,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/pvl,NYSE,2185,
12463,PRT,PermRock Royalty Trust,9.62,$117.03M,,2018.0,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/prt,NYSE,2186,
12464,PRGO,Perrigo Company,44.52,$6.05B,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/prgo,NYSE,2187,
12465,PRSP,Perspecta Inc.,18.6,$3.05B,,2018.0,Technology,EDP Services,https://www.nasdaq.com/symbol/prsp,NYSE,2188,
12466,PTR,PetroChina Company Limited,63.73,$116.64B,,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/ptr,NYSE,2189,中石油
12467,PBR,Petroleo Brasileiro S.A.- Petrobras,15.3,$99.79B,,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/pbr,NYSE,2190,
12468,PBR.A,Petroleo Brasileiro S.A.- Petrobras,,,,,,,https://www.nasdaq.com/symbol/pbr.a,NYSE,2191,
12469,PFE,"Pfizer, Inc.",42.11,$243.42B,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/pfe,NYSE,2192,辉瑞
12470,GHY,"PGIM Global Short Duration High Yield Fund, Inc.",13.52,$553.29M,,2012.0,,,https://www.nasdaq.com/symbol/ghy,NYSE,2193,
12471,ISD,"PGIM Short Duration High Yield Fund, Inc.",13.62,$452.96M,,2012.0,,,https://www.nasdaq.com/symbol/isd,NYSE,2194,
12472,PGTI,"PGT Innovations, Inc.",16.22,$939.79M,,2006.0,Capital Goods,Building Products,https://www.nasdaq.com/symbol/pgti,NYSE,2195,
12473,PM,Philip Morris International Inc,70.75,$109.98B,,,Consumer Non-Durables,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/pm,NYSE,2196,
12474,PSX,Phillips 66,92.99,$42.88B,,,Energy,Integrated oil Companies,https://www.nasdaq.com/symbol/psx,NYSE,2197,
12475,PSXP,Phillips 66 Partners LP,49.24,$6.1B,,2013.0,Energy,Natural Gas Distribution,https://www.nasdaq.com/symbol/psxp,NYSE,2198,
12476,FENG,Phoenix New Media Limited,3.19,$232.12M,,2011.0,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/feng,NYSE,2199,凤凰新媒
12477,DOC,Physicians Realty Trust,16.54,$3.02B,,2013.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/doc,NYSE,2200,
12478,PDM,"Piedmont Office Realty Trust, Inc.",18.12,$2.33B,,,Consumer Services,Building operators,https://www.nasdaq.com/symbol/pdm,NYSE,2201,
12479,PIR,"Pier 1 Imports, Inc.",0.7313,$62.17M,,,Consumer Services,Home Furnishings,https://www.nasdaq.com/symbol/pir,NYSE,2202,
12480,PCQ,PIMCO California Municipal Income Fund,16.5,$309.86M,,2001.0,,,https://www.nasdaq.com/symbol/pcq,NYSE,2203,
12481,PCK,Pimco California Municipal Income Fund II,8.17,$261.42M,,2002.0,,,https://www.nasdaq.com/symbol/pck,NYSE,2204,
12482,PZC,PIMCO California Municipal Income Fund III,10.2,$227.35M,,2002.0,,,https://www.nasdaq.com/symbol/pzc,NYSE,2205,
12483,PCM,"PIMCO Commercial Mortgage Securities Trust, Inc.",10.6,$122.82M,,1993.0,,,https://www.nasdaq.com/symbol/pcm,NYSE,2206,
12484,PTY,Pimco Corporate & Income Opportunity Fund,16.11,$1.37B,,2002.0,,,https://www.nasdaq.com/symbol/pty,NYSE,2207,
12485,PCN,Pimco Corporate & Income Stategy Fund,15.41,$607.86M,,2001.0,,,https://www.nasdaq.com/symbol/pcn,NYSE,2208,
12486,PCI,PIMCO Dynamic Credit and Mortgage Income Fund,22.46,$3.08B,,2013.0,,,https://www.nasdaq.com/symbol/pci,NYSE,2209,
12487,PDI,PIMCO Dynamic Income Fund,31.1,$1.75B,,2012.0,,,https://www.nasdaq.com/symbol/pdi,NYSE,2210,
12488,PGP,Pimco Global Stocksplus & Income Fund,13.47,$145.66M,,2005.0,,,https://www.nasdaq.com/symbol/pgp,NYSE,2211,
12489,PHK,Pimco High Income Fund,8.29,$1.08B,,2003.0,,,https://www.nasdaq.com/symbol/phk,NYSE,2212,
12490,PKO,Pimco Income Opportunity Fund,25.83,$401.79M,,,,,https://www.nasdaq.com/symbol/pko,NYSE,2213,
12491,PFL,PIMCO Income Strategy Fund,11.08,$284.78M,,2003.0,,,https://www.nasdaq.com/symbol/pfl,NYSE,2214,
12492,PFN,PIMCO Income Strategy Fund II,9.84,$593.29M,,2004.0,,,https://www.nasdaq.com/symbol/pfn,NYSE,2215,
12493,PMF,PIMCO Municipal Income Fund,13.05,$335.94M,,2001.0,,,https://www.nasdaq.com/symbol/pmf,NYSE,2216,
12494,PML,Pimco Municipal Income Fund II,13.41,$834.79M,,2002.0,,,https://www.nasdaq.com/symbol/pml,NYSE,2217,
12495,PMX,PIMCO Municipal Income Fund III,11.52,$379.15M,,2002.0,,,https://www.nasdaq.com/symbol/pmx,NYSE,2218,
12496,PNF,PIMCO New York Municipal Income Fund,12.63,$98.34M,,2001.0,,,https://www.nasdaq.com/symbol/pnf,NYSE,2219,
12497,PNI,Pimco New York Municipal Income Fund II,11.38,$126.94M,,2002.0,,,https://www.nasdaq.com/symbol/pni,NYSE,2220,
12498,PYN,PIMCO New York Municipal Income Fund III,9.65,$55.11M,,2002.0,,,https://www.nasdaq.com/symbol/pyn,NYSE,2221,
12499,RCS,"PIMCO Strategic Income Fund, Inc.",9.83,$424.48M,,1994.0,,,https://www.nasdaq.com/symbol/rcs,NYSE,2222,
12500,PNW,Pinnacle West Capital Corporation,84.77,$9.5B,,,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/pnw,NYSE,2223,
12501,PES,Pioneer Energy Services Corp.,1.7,$132.96M,,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/pes,NYSE,2224,
12502,PHD,Pioneer Floating Rate Trust,10.33,$255.55M,,2004.0,,,https://www.nasdaq.com/symbol/phd,NYSE,2225,
12503,PHT,Pioneer High Income Trust,8.42,$246.13M,,,,,https://www.nasdaq.com/symbol/pht,NYSE,2226,
12504,MAV,Pioneer Municipal High Income Advantage Trust,10.76,$257.15M,,,,,https://www.nasdaq.com/symbol/mav,NYSE,2227,
12505,MHI,Pioneer Municipal High Income Trust,11.29,$257.09M,,2003.0,,,https://www.nasdaq.com/symbol/mhi,NYSE,2228,
12506,PXD,Pioneer Natural Resources Company,143.54,$24.47B,,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/pxd,NYSE,2229,
12507,PJC,Piper Jaffray Companies,70.37,$1.04B,,,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/pjc,NYSE,2230,
